name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';5.610000;1.994440e+00;-1.625524e+01;3.098853e+01;8.886760e-02;-1.178305e-02;8.254818e-01;3.572978e+01;-1.040919e+01;-1.166589e+00;-1.748976e+00;4.234433e+01;1.108944e-03;2.168298e-01;1.423139e+01;9.494926e+00;1.593145e+01;1.167573e+03;1.581358e+03;-1.380810e+01;1.686735e+03;-8.013809e+00;2.947608e+03;-2.553017e+01
'unknown';5.620000;2.186202e+00;-1.538805e+01;2.972525e+01;8.431629e-02;-1.661484e-02;1.222625e+00;3.429323e+01;-1.316047e+01;2.811714e+00;-7.697301e+00;4.233678e+01;2.091928e-03;2.954609e-01;1.478123e+01;8.146429e+00;1.922677e+01;1.162121e+03;1.606720e+03;-1.724379e+01;1.684062e+03;-1.291243e+01;2.952011e+03;-3.125938e+01
'unknown';5.630000;2.293574e+00;-1.506756e+01;2.865421e+01;8.783262e-02;-2.334254e-02;1.339702e+00;3.079266e+01;-1.489786e+01;5.318305e+00;-1.589275e+01;4.234738e+01;3.725442e-03;7.426093e-01;1.564731e+01;8.834573e+00;2.080218e+01;1.199735e+03;1.536163e+03;-1.793865e+01;1.788168e+03;-1.656745e+01;2.999523e+03;-3.488095e+01
'unknown';5.640000;2.317090e+00;-1.600439e+01;2.698803e+01;8.355239e-02;-2.744629e-02;1.424694e+00;2.824117e+01;-1.142537e+01;2.690087e+00;-1.798393e+01;4.237620e+01;4.124988e-03;8.645839e-01;1.554053e+01;1.130144e+01;2.063284e+01;1.183272e+03;1.259963e+03;-2.038235e+01;1.966850e+03;-1.789239e+01;2.994339e+03;-3.522087e+01
'unknown';5.650000;2.079287e+00;-1.944561e+01;3.084036e+01;9.491843e-02;-3.025601e-02;1.190854e+00;2.454300e+01;8.542948e-01;-4.853954e+00;-1.626859e+01;4.239399e+01;5.029140e-03;7.500598e-01;1.481935e+01;1.434023e+01;1.913453e+01;1.208174e+03;1.219273e+03;-2.809897e+01;2.077367e+03;-2.126247e+01;3.040982e+03;-3.277345e+01
'unknown';5.660000;1.912568e+00;-2.135540e+01;3.222196e+01;1.020317e-01;-2.696700e-02;1.580341e+00;1.692183e+01;1.453659e+01;-1.366361e+01;-1.090761e+01;4.238179e+01;4.294997e-03;2.795504e-01;1.424169e+01;1.573127e+01;1.879517e+01;1.267698e+03;1.177099e+03;-2.746403e+01;1.878774e+03;-2.131251e+01;2.962888e+03;-3.038595e+01
'unknown';5.670000;1.752511e+00;-2.247068e+01;3.194834e+01;8.637037e-02;-2.936881e-02;1.356989e+00;9.430321e+00;2.926470e+01;-1.987937e+01;-6.737503e+00;4.231051e+01;5.070243e-03;2.859332e-01;1.372892e+01;1.607665e+01;2.010287e+01;1.138784e+03;1.379995e+03;-2.802630e+01;1.731583e+03;-2.317674e+01;2.893973e+03;-2.976932e+01
'unknown';5.680000;1.690837e+00;-2.076423e+01;2.775999e+01;7.151830e-02;-2.237551e-02;1.229051e+00;3.387366e+00;3.744746e+01;-1.835254e+01;1.812489e+00;4.220279e+01;5.637333e-03;4.082387e-01;1.258229e+01;1.485335e+01;2.253780e+01;8.270669e+02;1.507125e+03;-2.132381e+01;1.454100e+03;-2.391857e+01;2.762481e+03;-3.160311e+01
'unknown';5.690000;1.588946e+00;-1.846637e+01;2.434883e+01;6.166474e-02;-2.226052e-02;8.437908e-01;1.917195e+00;4.111954e+01;-1.513635e+01;6.052313e+00;4.213160e+01;6.474491e-03;5.657987e-01;1.045873e+01;1.267316e+01;2.392240e+01;6.328012e+02;1.558708e+03;0;1.586177e+03;-2.813680e+01;2.762557e+03;-3.456555e+01
'unknown';5.700000;1.379097e+00;-1.702964e+01;2.239244e+01;6.492934e-02;-1.776011e-02;9.041892e-01;2.530952e+00;4.221066e+01;-1.322539e+01;9.023529e+00;4.216957e+01;6.533405e-03;5.618958e-01;7.606211e+00;1.023880e+01;2.312572e+01;6.350153e+02;1.321278e+03;0;1.688561e+03;-3.240728e+01;2.943010e+03;-3.659072e+01
