,peak width,peak height,z-normalized peak width,z-normalized peak height
230,10.0,4.163336342344337e-17,-1.157135495339156,-0.7257516587171531
231,12.0,1.3877787807814457e-17,-0.8264619988217754,-0.7257516587171567
232,12.0,1.3877787807814457e-17,-0.8264619988217754,-0.7257516587171567
233,12.0,4.163336342344337e-17,-0.8264619988217754,-0.7257516587171531
234,14.0,1.3877787807814457e-17,-0.4957885023043949,-0.7257516587171567
235,14.0,1.3877787807814457e-17,-0.4957885023043949,-0.7257516587171567
236,14.0,1.3877787807814457e-17,-0.4957885023043949,-0.7257516587171567
237,14.0,1.3877787807814457e-17,-0.4957885023043949,-0.7257516587171567
238,14.0,1.3877787807814457e-17,-0.4957885023043949,-0.7257516587171567
239,14.0,1.3877787807814457e-17,-0.4957885023043949,-0.7257516587171567
240,14.0,1.3877787807814457e-17,-0.4957885023043949,-0.7257516587171567
241,14.0,1.3877787807814457e-17,-0.4957885023043949,-0.7257516587171567
242,10.0,0.0009999999999999731,-1.157135495339156,-0.5954032116760712
243,10.0,0.0009999999999999731,-1.157135495339156,-0.5954032116760712
244,12.0,0.001999999999999953,-0.8264619988217754,-0.46505476463498296
245,12.0,0.001999999999999953,-0.8264619988217754,-0.46505476463498296
246,12.0,0.001999999999999953,-0.8264619988217754,-0.46505476463498296
247,12.0,0.001999999999999974,-0.8264619988217754,-0.46505476463498024
248,12.0,0.001999999999999974,-0.8264619988217754,-0.46505476463498024
249,12.0,0.001999999999999974,-0.8264619988217754,-0.46505476463498024
250,12.0,0.001999999999999974,-0.8264619988217754,-0.46505476463498024
251,10.0,1.3877787807814457e-17,-1.157135495339156,-0.7257516587171567
252,10.0,1.3877787807814457e-17,-1.157135495339156,-0.7257516587171567
253,10.0,1.3877787807814457e-17,-1.157135495339156,-0.7257516587171567
254,10.0,1.3877787807814457e-17,-1.157135495339156,-0.7257516587171567
255,9.0,1.3877787807814457e-17,-1.3224722435978462,-0.7257516587171567
256,9.0,1.3877787807814457e-17,-1.3224722435978462,-0.7257516587171567
257,9.0,1.3877787807814457e-17,-1.3224722435978462,-0.7257516587171567
258,11.0,0.000999999999999994,-0.9917987470804657,-0.5954032116760685
259,11.0,0.000999999999999994,-0.9917987470804657,-0.5954032116760685
260,10.0,0.000999999999999994,-1.157135495339156,-0.5954032116760685
261,10.0,0.000999999999999994,-1.157135495339156,-0.5954032116760685
262,10.0,0.000999999999999994,-1.157135495339156,-0.5954032116760685
263,10.0,2.0816681711721685e-17,-1.157135495339156,-0.7257516587171559
264,10.0,2.0816681711721685e-17,-1.157135495339156,-0.7257516587171559
265,10.0,2.0816681711721685e-17,-1.157135495339156,-0.7257516587171559
266,10.0,2.0816681711721685e-17,-1.157135495339156,-0.7257516587171559
267,10.0,2.0816681711721685e-17,-1.157135495339156,-0.7257516587171559
268,9.0,6.245004513516506e-17,-1.3224722435978462,-0.7257516587171504
269,19.0,9.020562075079397e-17,0.33089523898905626,-0.7257516587171468
270,19.0,9.020562075079397e-17,0.33089523898905626,-0.7257516587171468
271,19.0,9.020562075079397e-17,0.33089523898905626,-0.7257516587171468
272,18.0,0.0010000000000000286,0.16555849073036602,-0.5954032116760639
273,18.0,0.0010000000000000286,0.16555849073036602,-0.5954032116760639
274,18.0,0.0010000000000000286,0.16555849073036602,-0.5954032116760639
275,18.0,0.0010000000000000286,0.16555849073036602,-0.5954032116760639
276,17.0,2.0816681711721685e-17,0.00022174247167578483,-0.7257516587171559
277,17.0,2.0816681711721685e-17,0.00022174247167578483,-0.7257516587171559
278,17.0,2.0816681711721685e-17,0.00022174247167578483,-0.7257516587171559
279,17.0,2.0816681711721685e-17,0.00022174247167578483,-0.7257516587171559
280,17.0,2.0816681711721685e-17,0.00022174247167578483,-0.7257516587171559
281,17.0,2.0816681711721685e-17,0.00022174247167578483,-0.7257516587171559
282,17.0,2.0816681711721685e-17,0.00022174247167578483,-0.7257516587171559
283,17.0,2.0816681711721685e-17,0.00022174247167578483,-0.7257516587171559
284,17.0,2.0816681711721685e-17,0.00022174247167578483,-0.7257516587171559
285,17.0,2.0816681711721685e-17,0.00022174247167578483,-0.7257516587171559
286,17.0,2.0816681711721685e-17,0.00022174247167578483,-0.7257516587171559
287,7.0,2.0816681711721685e-17,-1.6531457401152265,-0.7257516587171559
288,7.0,2.0816681711721685e-17,-1.6531457401152265,-0.7257516587171559
289,6.0,6.938893903907228e-17,-1.8184824883739168,-0.7257516587171495
290,6.0,6.938893903907228e-17,-1.8184824883739168,-0.7257516587171495
291,6.0,6.938893903907228e-17,-1.8184824883739168,-0.7257516587171495
292,14.0,6.938893903907228e-17,-0.4957885023043949,-0.7257516587171495
293,27.0,0.0020000000000000295,1.6535892250585782,-0.46505476463497303
294,36.0,0.0020000000000000434,3.1416199593867904,-0.4650547646349712
295,36.0,0.0020000000000000434,3.1416199593867904,-0.4650547646349712
296,36.0,0.0020000000000000434,3.1416199593867904,-0.4650547646349712
297,36.0,0.0020000000000000434,3.1416199593867904,-0.4650547646349712
298,36.0,0.0020000000000000434,3.1416199593867904,-0.4650547646349712
299,36.0,0.0020000000000000434,3.1416199593867904,-0.4650547646349712
300,36.0,0.0020000000000000434,3.1416199593867904,-0.4650547646349712
301,36.0,0.0020000000000000434,3.1416199593867904,-0.4650547646349712
302,36.0,0.0020000000000000434,3.1416199593867904,-0.4650547646349712
303,36.0,0.0020000000000000434,3.1416199593867904,-0.4650547646349712
304,36.0,0.0020000000000000434,3.1416199593867904,-0.4650547646349712
305,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
306,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
307,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
308,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
309,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
310,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
311,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
312,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
313,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
314,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
315,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
316,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
317,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
318,31.0,0.007000000000000034,2.3149362180933393,0.18668747057048174
319,25.0,0.010000000000000078,1.3229157285411977,0.57773281169376
320,25.0,0.010000000000000078,1.3229157285411977,0.57773281169376
321,25.0,0.010000000000000078,1.3229157285411977,0.57773281169376
322,25.0,0.010000000000000078,1.3229157285411977,0.57773281169376
323,25.0,0.010000000000000078,1.3229157285411977,0.57773281169376
324,25.0,0.010000000000000078,1.3229157285411977,0.57773281169376
325,25.0,0.010000000000000078,1.3229157285411977,0.57773281169376
326,25.0,0.010000000000000078,1.3229157285411977,0.57773281169376
327,25.0,0.010000000000000078,1.3229157285411977,0.57773281169376
328,25.0,0.010000000000000078,1.3229157285411977,0.57773281169376
329,26.0,0.009000000000000065,1.488252476799888,0.44738436465266745
330,26.0,0.009000000000000065,1.488252476799888,0.44738436465266745
331,26.0,0.009000000000000065,1.488252476799888,0.44738436465266745
332,26.0,0.009000000000000065,1.488252476799888,0.44738436465266745
333,26.0,0.009000000000000065,1.488252476799888,0.44738436465266745
334,26.0,0.009000000000000065,1.488252476799888,0.44738436465266745
335,23.0,0.012999999999999986,0.9922422320238172,0.9687781528170204
336,23.0,0.012999999999999986,0.9922422320238172,0.9687781528170204
337,23.0,0.012999999999999986,0.9922422320238172,0.9687781528170204
338,23.0,0.012999999999999986,0.9922422320238172,0.9687781528170204
339,23.0,0.012999999999999986,0.9922422320238172,0.9687781528170204
340,23.0,0.012999999999999986,0.9922422320238172,0.9687781528170204
341,23.0,0.012999999999999986,0.9922422320238172,0.9687781528170204
342,23.0,0.012999999999999986,0.9922422320238172,0.9687781528170204
343,16.0,0.004999999999999897,-0.16511500578701446,-0.07400942351171781
344,16.0,0.004999999999999897,-0.16511500578701446,-0.07400942351171781
345,16.0,0.004999999999999897,-0.16511500578701446,-0.07400942351171781
346,16.0,0.004999999999999897,-0.16511500578701446,-0.07400942351171781
347,16.0,0.004999999999999897,-0.16511500578701446,-0.07400942351171781
348,16.0,0.004999999999999897,-0.16511500578701446,-0.07400942351171781
349,16.0,0.004999999999999897,-0.16511500578701446,-0.07400942351171781
350,16.0,0.004999999999999897,-0.16511500578701446,-0.07400942351171781
351,16.0,0.004999999999999897,-0.16511500578701446,-0.07400942351171781
352,16.0,0.004999999999999897,-0.16511500578701446,-0.07400942351171781
353,16.0,0.004999999999999897,-0.16511500578701446,-0.07400942351171781
354,9.0,0.0019999999999998942,-1.3224722435978462,-0.4650547646349906
355,9.0,0.0019999999999998942,-1.3224722435978462,-0.4650547646349906
356,9.0,0.0019999999999998942,-1.3224722435978462,-0.4650547646349906
357,17.0,0.004999999999999935,0.00022174247167578483,-0.07400942351171283
358,30.0,0.005999999999999922,2.149599469834649,0.05633902352937631
359,30.0,0.005999999999999922,2.149599469834649,0.05633902352937631
360,30.0,0.005999999999999922,2.149599469834649,0.05633902352937631
361,30.0,0.005999999999999922,2.149599469834649,0.05633902352937631
362,34.0,0.007999999999999896,2.81094646286941,0.3170359176115546
363,34.0,0.007999999999999896,2.81094646286941,0.3170359176115546
364,34.0,0.007999999999999896,2.81094646286941,0.3170359176115546
365,34.0,0.007999999999999896,2.81094646286941,0.3170359176115546
366,34.0,0.007999999999999896,2.81094646286941,0.3170359176115546
367,34.0,0.007999999999999896,2.81094646286941,0.3170359176115546
368,34.0,0.007999999999999896,2.81094646286941,0.3170359176115546
369,34.0,0.007999999999999896,2.81094646286941,0.3170359176115546
370,34.0,0.007999999999999896,2.81094646286941,0.3170359176115546
371,34.0,0.007999999999999896,2.81094646286941,0.3170359176115546
372,34.0,0.007999999999999896,2.81094646286941,0.3170359176115546
373,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
374,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
375,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
376,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
377,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
378,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
379,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
380,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
381,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
382,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
383,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
384,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
385,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
386,41.0,0.006999999999999923,3.9683037006802415,0.18668747057046725
387,34.0,0.005999999999999978,2.81094646286941,0.05633902352938354
388,34.0,0.005999999999999978,2.81094646286941,0.05633902352938354
389,34.0,0.005999999999999978,2.81094646286941,0.05633902352938354
390,34.0,0.005999999999999978,2.81094646286941,0.05633902352938354
391,34.0,0.005999999999999978,2.81094646286941,0.05633902352938354
392,34.0,0.005999999999999978,2.81094646286941,0.05633902352938354
393,34.0,0.005999999999999978,2.81094646286941,0.05633902352938354
394,34.0,0.005999999999999978,2.81094646286941,0.05633902352938354
395,39.0,0.01200000000000001,3.637630204162861,0.8384297057759329
396,39.0,0.01200000000000001,3.637630204162861,0.8384297057759329
397,39.0,0.01200000000000001,3.637630204162861,0.8384297057759329
398,39.0,0.01200000000000001,3.637630204162861,0.8384297057759329
399,39.0,0.01200000000000001,3.637630204162861,0.8384297057759329
400,39.0,0.01200000000000001,3.637630204162861,0.8384297057759329
401,39.0,0.01200000000000001,3.637630204162861,0.8384297057759329
