name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';0.220000;4.535233e-01;-1.390672e+01;2.167393e+01;-1.060695e-02;-1.768538e-02;2.175371e-01;1.935007e+01;1.945267e+01;-1.845372e-01;6.010773e+00;1.792445e+01;4.527236e-01;2.392403e+00;-3.430233e+00;1.119119e+01;2.699183e+01;4.881544e+02;1.394058e+03;-6.325163e+00;1.583780e+03;-1.701106e+01;2.789594e+03;-2.270293e+01
'unknown';0.230000;4.661726e-01;-1.361532e+01;2.331279e+01;-2.196982e-02;-1.426921e-02;1.986772e-01;1.801017e+01;1.893069e+01;2.661901e-01;8.265349e+00;2.192853e+01;3.323474e-01;2.552971e+00;-2.571274e+00;7.509757e+00;2.470934e+01;3.396570e+02;1.415858e+03;-6.709180e+00;1.321558e+03;-1.723561e+01;2.480953e+03;-2.595882e+01
'unknown';0.240000;4.596628e-01;-1.294371e+01;2.379255e+01;-2.929076e-02;-1.459425e-02;2.088430e-01;1.748303e+01;1.748129e+01;-2.455490e+00;4.179417e+00;2.542534e+01;3.491156e-01;2.395247e+00;-3.509631e+00;6.456567e+00;2.285841e+01;3.774653e+02;1.306132e+03;-9.271267e+00;1.282612e+03;-1.963737e+01;2.468177e+03;-3.030376e+01
'unknown';0.250000;4.467387e-01;-1.255946e+01;2.310391e+01;-1.248405e-02;-1.455587e-02;2.061420e-01;1.632965e+01;1.683125e+01;-3.199493e+00;-3.283218e-01;2.541252e+01;7.792372e-02;2.225055e+00;-4.612514e+00;6.928939e+00;2.329265e+01;4.271008e+02;1.295806e+03;-7.347047e+01;1.265075e+03;-7.960959e+01;2.520015e+03;-8.717300e+01
'unknown';0.260000;4.315318e-01;-1.302704e+01;2.262880e+01;-1.715434e-02;-1.728447e-02;2.148255e-01;1.689996e+01;1.638562e+01;-4.655530e+00;-1.303149e+00;0;0;0;0;0;0;4.537157e+02;1.286945e+03;-6.807009e+01;1.294954e+03;-7.173349e+01;2.391533e+03;-7.959144e+01
'unknown';0.270000;4.886393e-01;-1.216746e+01;2.635510e+01;-2.433875e-03;-1.610700e-02;2.786496e-01;2.258469e+01;1.180825e+01;-7.777988e+00;3.184917e+00;3.474864e+01;0;0;-2.946398e+00;5.186052e+00;1.375499e+01;4.509509e+02;1.282630e+03;-6.266518e+01;1.376596e+03;-6.611750e+01;2.396596e+03;-7.183517e+01
'unknown';0.280000;5.763353e-01;-1.112139e+01;2.715866e+01;-1.155801e-02;-1.431361e-02;3.232790e-01;2.562614e+01;8.060018e+00;-1.147960e+01;4.863366e+00;3.517316e+01;0;3.527515e+00;-1.587085e+00;6.189836e+00;1.294161e+01;4.848364e+02;1.057750e+03;6.848584e+00;1.473101e+03;2.539141e+00;2.628642e+03;-6.093029e+00
'unknown';0.290000;1.373650e+00;-6.164928e+00;2.383353e+01;2.953044e-02;-9.876246e-03;1.481313e+00;2.766660e+01;-5.644374e+00;-1.309478e+01;2.756908e+00;3.579198e+01;7.589475e-02;3.745441e+00;3.110748e-01;7.628849e+00;1.450422e+01;7.413074e+02;1.159295e+03;5.834180e+00;1.586011e+03;3.895593e+00;2.833262e+03;-6.602585e+00
'unknown';0.300000;2.692018e+00;-4.108058e+00;1.796532e+01;5.672436e-02;-5.962916e-03;3.099852e+00;2.563043e+01;-1.525569e+01;-9.700628e+00;-2.380997e+00;3.629622e+01;7.092625e-02;3.558032e+00;2.120648e+00;8.422504e+00;1.668929e+01;7.160004e+02;1.199261e+03;7.399523e+00;1.552602e+03;8.276360e+00;2.877708e+03;-7.222311e+00
'unknown';0.310000;4.219428e+00;-7.574380e-01;1.385485e+01;9.190007e-02;-2.066017e-03;4.333721e+00;2.470270e+01;-2.785456e+01;-1.029000e+01;-6.506499e+00;3.650774e+01;7.014484e-02;3.705674e+00;3.792139e+00;8.086102e+00;2.098013e+01;6.825036e+02;1.267008e+03;8.819614e+00;1.513009e+03;1.099671e+01;2.625925e+03;-1.009306e+01
'unknown';0.320000;4.893616e+00;-2.539786e-01;1.492979e+01;1.041290e-01;3.323548e-03;4.542139e+00;2.363500e+01;-2.973218e+01;-1.431263e+01;-9.418344e+00;3.664310e+01;4.236620e-02;2.715796e+00;5.984721e+00;7.463566e+00;1.603050e+01;3.845539e+02;1.244110e+03;1.179433e+01;1.381742e+03;1.266888e+01;2.398056e+03;-4.747935e+00
'unknown';0.330000;4.922318e+00;8.274207e-01;1.766805e+01;1.062163e-01;5.189095e-03;3.879315e+00;2.378649e+01;-3.180360e+01;-1.780873e+01;-9.687362e+00;3.672742e+01;2.369481e-02;1.845813e+00;8.258086e+00;6.924609e+00;1.465815e+01;5.987230e+02;1.300445e+03;0;1.519756e+03;1.325017e+01;2.521466e+03;-4.418560e+00
'unknown';0.340000;4.715624e+00;1.683015e+00;1.976394e+01;1.014053e-01;4.084427e-03;3.646463e+00;2.336186e+01;-3.108255e+01;-2.173621e+01;-7.708536e+00;3.676126e+01;9.488917e-03;9.819146e-01;9.933055e+00;6.356958e+00;1.235585e+01;8.026457e+02;1.341871e+03;7.501149e+00;1.653442e+03;1.328976e+01;2.738247e+03;-3.476872e+00
'unknown';0.350000;4.757166e+00;2.981548e+00;1.938277e+01;9.893111e-02;3.884050e-03;3.248398e+00;2.301110e+01;-3.127929e+01;-2.067536e+01;-3.993628e+00;3.674801e+01;4.615582e-03;7.570019e-01;1.104554e+01;5.580196e+00;1.771499e+01;1.016552e+03;1.302467e+03;7.689764e+00;1.789742e+03;1.311490e+01;2.997848e+03;-9.708291e+00
'unknown';0.360000;4.927972e+00;3.750941e+00;1.839635e+01;9.167185e-02;-3.380189e-04;3.036371e+00;2.403588e+01;-3.328371e+01;-2.155094e+01;-4.125017e-01;3.669755e+01;3.126383e-03;9.118133e-01;1.133948e+01;4.976165e+00;1.098210e+01;7.776099e+02;1.348897e+03;7.568035e+00;1.613832e+03;1.043148e+01;2.647708e+03;-2.985438e+00
'unknown';0.370000;5.008507e+00;4.004569e+00;1.606026e+01;8.903328e-02;-2.578416e-03;2.807975e+00;2.410401e+01;-3.492945e+01;-1.903434e+01;-1.744858e+00;3.661685e+01;3.733976e-03;1.058816e+00;1.106511e+01;4.971919e+00;6.634808e+00;5.650782e+02;1.345909e+03;0;1.473914e+03;9.486620e+00;2.337313e+03;2.276344e+00
'unknown';0.380000;4.867256e+00;3.433625e+00;1.577277e+01;8.207303e-02;-4.791122e-03;2.429461e+00;2.534033e+01;-3.630559e+01;-1.964414e+01;-3.390147e+00;3.650890e+01;2.952047e-03;9.602616e-01;1.016021e+01;5.898308e+00;2.478197e+00;3.299958e+02;1.441781e+03;0;1.314553e+03;7.101107e+00;2.010364e+03;8.211127e+00
'unknown';0.390000;4.522184e+00;1.830854e+00;1.676782e+01;9.020405e-02;-5.630603e-03;2.380594e+00;2.593258e+01;-3.397793e+01;-2.061730e+01;-5.327894e+00;3.634847e+01;5.042214e-03;5.136058e-01;9.180303e+00;7.409276e+00;7.997744e+00;3.390867e+02;1.422787e+03;0;1.319838e+03;8.431525e+00;2.001737e+03;5.612364e+00
'unknown';0.400000;4.316224e+00;-2.352119e-01;1.712512e+01;1.055561e-01;-4.237862e-03;2.428550e+00;2.780428e+01;-3.171519e+01;-2.355374e+01;-6.896024e+00;3.617355e+01;4.361844e-03;1.600162e-01;8.521293e+00;8.284640e+00;1.617196e+01;5.726946e+02;1.426480e+03;0;1.488003e+03;8.913527e+00;2.354122e+03;3.553867e-01
'unknown';0.410000;4.163400e+00;-2.172102e+00;1.729217e+01;1.129791e-01;-5.515593e-03;2.710952e+00;2.861307e+01;-2.872192e+01;-2.495593e+01;-8.916427e+00;3.600981e+01;6.616049e-03;1.502827e-01;8.099057e+00;8.090964e+00;2.246667e+01;8.126631e+02;1.323968e+03;1.181493e+01;1.673160e+03;8.253575e+00;2.719129e+03;-6.453878e+00
'unknown';0.420000;4.041714e+00;-3.484399e+00;1.816791e+01;1.152662e-01;-4.705889e-03;2.552952e+00;2.844532e+01;-2.829242e+01;-2.414373e+01;-1.320555e+01;3.590099e+01;9.314383e-03;5.220186e-01;7.409631e+00;6.438742e+00;2.607487e+01;1.069655e+03;1.321806e+03;4.935454e+00;1.848971e+03;2.608703e+00;3.073993e+03;-1.563957e+01
'unknown';0.430000;3.740496e+00;-4.621933e+00;2.056158e+01;1.106439e-01;-6.311638e-03;2.382506e+00;3.012698e+01;-2.657229e+01;-2.386637e+01;-1.585783e+01;3.589537e+01;1.005467e-02;4.658359e-01;7.081059e+00;7.072182e+00;2.759431e+01;1.044922e+03;1.401257e+03;-7.065182e-01;1.784648e+03;-7.895706e+00;3.011145e+03;-2.612807e+01
'unknown';0.440000;3.239649e+00;-6.640888e+00;2.354652e+01;1.180165e-01;-6.952109e-03;2.880449e+00;3.371932e+01;-2.276271e+01;-2.202197e+01;-1.388445e+01;3.585122e+01;1.108218e-02;9.714055e-01;7.762283e+00;9.769067e+00;3.151248e+01;9.784854e+02;1.463430e+03;-5.684292e+00;1.737330e+03;-1.654195e+01;2.988675e+03;-3.671397e+01
'unknown';0.450000;2.593562e+00;-1.031168e+01;2.871081e+01;1.059395e-01;-9.320949e-03;3.085727e+00;3.891562e+01;-1.474545e+01;-2.039026e+01;-9.364928e+00;3.580989e+01;8.022483e-03;7.828181e-01;9.111592e+00;1.110992e+01;3.761916e+01;8.913828e+02;1.399308e+03;-5.881857e+00;1.719555e+03;-2.226961e+01;3.064541e+03;-4.492397e+01
'unknown';0.460000;2.042004e+00;-1.479258e+01;3.405632e+01;8.856871e-02;-1.061840e-02;2.842502e+00;4.187964e+01;-4.768185e+00;-1.702600e+01;-1.082483e+00;3.569293e+01;6.953332e-03;1.134117e+00;9.248782e+00;1.051977e+01;3.853557e+01;8.423189e+02;1.236720e+03;-9.083999e+00;1.736322e+03;-2.247990e+01;3.083048e+03;-4.471831e+01
'unknown';0.470000;1.737063e+00;-1.672726e+01;3.692920e+01;8.073255e-02;-1.117482e-02;1.807992e+00;4.320655e+01;1.165441e+00;-1.655414e+01;3.888650e+00;3.534927e+01;4.450877e-03;9.244221e-01;7.045324e+00;7.315235e+00;3.373888e+01;9.199043e+02;1.294323e+03;-1.210133e+01;1.772066e+03;-2.318276e+01;3.129259e+03;-3.846582e+01
'unknown';0.480000;1.669775e+00;-1.644425e+01;3.473787e+01;8.512953e-02;-8.859796e-03;1.365377e+00;4.282529e+01;3.714342e+00;-1.611795e+01;7.973306e+00;3.497609e+01;4.104984e-03;8.751233e-01;3.544291e+00;4.247978e+00;2.386621e+01;7.544885e+02;1.390862e+03;-1.067258e+01;1.603998e+03;-1.817667e+01;2.751087e+03;-2.841910e+01
'unknown';0.490000;1.669627e+00;-1.428761e+01;2.997046e+01;1.082998e-01;-7.837256e-03;1.285738e+00;4.030547e+01;2.179890e+00;-1.338898e+01;7.122314e+00;3.466395e+01;4.380599e-03;6.505641e-01;1.351362e-01;-5.749086e-01;1.357045e+01;5.933900e+02;1.460052e+03;-9.344899e+00;1.447583e+03;-1.345767e+01;2.463436e+03;-1.928202e+01
'unknown';0.500000;1.881882e+00;-1.151692e+01;2.449517e+01;1.195161e-01;-8.339838e-03;1.510286e+00;3.615393e+01;-1.567482e+00;-8.849679e+00;3.852135e+00;3.468389e+01;4.656214e-03;4.260049e-01;-2.310236e+00;-3.540470e+00;9.314041e+00;3.633560e+02;1.334196e+03;-5.439898e+00;1.263399e+03;-6.897964e+00;2.210366e+03;-1.475394e+01
'unknown';0.510000;2.265273e+00;-7.544630e+00;1.883073e+01;1.183235e-01;-5.530184e-03;1.765128e+00;3.065159e+01;-8.640277e+00;-4.139891e+00;2.754599e-01;3.480072e+01;2.788711e-02;7.930007e-01;-3.530219e+00;-1.444055e+00;8.632152e+00;3.713096e+02;1.199515e+03;-1.090555e+00;1.277939e+03;-4.455782e+00;2.282583e+03;-9.722705e+00
'unknown';0.520000;2.714345e+00;-3.479192e+00;1.231310e+01;1.127751e-01;-4.154243e-03;1.984910e+00;2.773059e+01;-1.628707e+01;1.079904e-01;-2.226465e+00;3.491935e+01;6.935971e-02;9.982808e-01;-3.286490e+00;2.961648e+00;1.065038e+01;3.846746e+02;1.107711e+03;4.416449e+00;1.301160e+03;-3.287289e+00;2.391402e+03;-6.233933e+00
'unknown';0.530000;3.204412e+00;-5.619273e-01;9.929780e+00;1.150213e-01;-4.838154e-03;2.456917e+00;2.427247e+01;-2.265537e+01;1.817465e+00;-2.608483e+00;3.523345e+01;8.099680e-02;1.477559e+00;-1.504400e+00;6.290119e+00;9.555075e+00;3.349729e+02;1.153660e+03;8.318527e+00;1.301167e+03;-4.589906e+00;2.374173e+03;-1.750223e+00
'unknown';0.540000;3.465915e+00;-2.457667e-01;9.158532e+00;1.227095e-01;-8.914565e-03;2.766934e+00;2.333460e+01;-2.619037e+01;2.895996e+00;-4.501885e+00;3.559822e+01;6.585925e-02;1.564191e+00;4.117652e-01;6.845195e+00;1.544064e+01;6.392715e+02;1.085350e+03;0;1.641413e+03;-4.616355e+00;2.636329e+03;-7.696922e+00
'unknown';0.550000;3.838722e+00;-1.082683e+00;1.089886e+01;1.150045e-01;-1.143249e-02;3.410434e+00;2.250343e+01;-2.820408e+01;2.261841e+00;-8.430429e+00;3.613712e+01;3.247997e-02;1.812539e+00;2.863513e+00;6.636183e+00;1.448260e+01;6.289548e+02;1.142819e+03;-1.208661e+01;1.682043e+03;-6.522947e+00;2.648805e+03;-6.858113e+00
'unknown';0.560000;3.882651e+00;-3.212458e+00;9.649917e+00;1.054920e-01;-1.441969e-02;3.610554e+00;2.606286e+01;-2.748248e+01;4.607955e+00;-1.035248e+01;3.649336e+01;2.610816e-02;1.437881e+00;5.384123e+00;7.089979e+00;1.783603e+01;8.744206e+02;1.149986e+03;0;1.835995e+03;-3.407306e+00;2.801600e+03;-9.424449e+00
'unknown';0.570000;3.982146e+00;-4.883092e+00;8.123479e+00;1.257028e-01;-2.062742e-02;3.540461e+00;2.853465e+01;-2.662293e+01;3.517524e+00;-1.277419e+01;3.675192e+01;2.811558e-02;1.670328e+00;7.923264e+00;8.620255e+00;1.420122e+01;7.505046e+02;1.324590e+03;-1.226503e+01;1.686400e+03;-2.356971e+00;2.637708e+03;-4.863141e+00
'unknown';0.580000;3.839008e+00;-5.515261e+00;6.656381e+00;1.305718e-01;-2.377637e-02;3.251200e+00;3.129745e+01;-2.711033e+01;3.962136e+00;-9.788863e+00;3.676224e+01;2.177127e-02;1.553714e+00;8.989022e+00;1.214197e+01;1.616694e+01;7.139885e+02;1.451965e+03;-1.226503e+01;1.674049e+03;-3.100674e+00;2.523053e+03;-5.228748e+00
'unknown';0.590000;3.748800e+00;-6.074900e+00;6.839674e+00;1.294152e-01;-2.522783e-02;2.725909e+00;3.188449e+01;-2.712206e+01;4.120635e+00;-8.686099e+00;3.664373e+01;1.725147e-02;1.463395e+00;9.233066e+00;1.649833e+01;1.756021e+01;4.658757e+02;1.552929e+03;0;1.585708e+03;-6.970905e+00;2.344794e+03;-4.129444e+00
'unknown';0.600000;3.489748e+00;-8.157818e+00;9.604745e+00;1.308244e-01;-2.305935e-02;3.068195e+00;3.373649e+01;-2.459696e+01;9.605942e+00;-3.917516e+00;3.650896e+01;7.836360e-03;1.065299e+00;8.986453e+00;1.982726e+01;1.955347e+01;2.439266e+02;1.583841e+03;0;1.459333e+03;-1.444091e+01;2.245047e+03;-4.487936e+00
'unknown';0.610000;2.980040e+00;-1.326249e+01;1.649559e+01;1.420989e-01;-2.579168e-02;2.938803e+00;3.493637e+01;-1.836659e+01;8.747600e+00;-5.955701e+00;3.645612e+01;1.722173e-02;1.308696e+00;8.185903e+00;1.921663e+01;2.357281e+01;2.489255e+02;1.602656e+03;0;1.463628e+03;-1.900230e+01;2.246278e+03;-1.134763e+01
'unknown';0.620000;2.252120e+00;-1.899446e+01;2.274142e+01;1.602454e-01;-2.916746e-02;3.656389e+00;3.584780e+01;-9.106627e+00;7.175360e+00;-1.073394e+01;3.650822e+01;1.580193e-02;1.560659e+00;7.254595e+00;1.645879e+01;3.162268e+01;4.534779e+02;1.511151e+03;0;1.616188e+03;-2.353808e+01;2.611618e+03;-2.487635e+01
'unknown';0.630000;1.618691e+00;-2.177268e+01;2.527336e+01;1.375413e-01;-3.100040e-02;3.098981e+00;3.726429e+01;-8.381756e-01;6.406563e+00;-1.051191e+01;3.656032e+01;2.409108e-02;2.492482e+00;5.741036e+00;1.403457e+01;3.338604e+01;5.038836e+02;1.418382e+03;-5.797003e+00;1.581282e+03;-2.100152e+01;2.553735e+03;-3.145605e+01
'unknown';0.640000;1.304795e+00;-2.117255e+01;2.378366e+01;1.119381e-01;-2.893136e-02;2.821974e+00;3.797432e+01;4.020582e+00;8.956353e+00;-2.618231e+00;3.663121e+01;2.912734e-02;1.928301e+00;3.108106e+00;1.442684e+01;3.312525e+01;5.392941e+02;1.254574e+03;-2.959515e+00;1.546741e+03;-1.613233e+01;2.574869e+03;-3.183695e+01
'unknown';0.650000;1.193111e+00;-2.126063e+01;2.383337e+01;7.139885e-02;-2.787565e-02;1.869948e+00;4.025200e+01;6.669997e+00;1.106956e+01;5.711830e+00;3.620061e+01;3.726690e-02;1.709629e+00;5.093486e-01;1.423745e+01;2.477513e+01;4.100222e+02;1.237342e+03;-3.774717e-01;1.381316e+03;-6.796216e+00;2.144042e+03;-2.515260e+01
'unknown';0.660000;1.191385e+00;-1.562419e+01;2.598573e+01;7.323083e-02;-1.651909e-02;1.824454e+00;3.745713e+01;1.554837e+00;1.240011e+00;4.506680e+00;3.606010e+01;3.619268e-02;9.961338e-01;-2.808988e-01;1.757529e+01;2.897600e+01;6.318204e+02;1.148186e+03;-6.491170e+00;1.619058e+03;-1.192335e+01;2.591491e+03;-2.967273e+01
